23.25	944
23.26	964
23.27	974
23.28	874
23.29	920
23.3	921
23.31	928
23.32	921
23.33	902
23.34	892
23.35	906
23.36	917
23.37	949
23.38	969
23.39	967
23.4	956
23.41	1006
23.42	961
23.43	930
23.44	976
23.45	949
23.46	964
23.47	951
23.48	953
23.49	943
23.5	969
23.51	966
23.52	1009
23.53	1029
23.54	987
23.55	977
23.56	1011
23.57	1011
23.58	980
23.59	980
23.6	950
23.61	953
23.62	963
23.63	939
23.64	913
23.65	957
23.66	977
23.67	947
23.68	975
23.69	955
23.7	976
23.71	915
23.72	910
23.73	925
23.74	916
23.75	921
23.76	921
23.77	887
23.78	881
23.79	902
23.8	917
23.81	919
23.82	918
23.83	898
23.84	910
23.85	888
23.86	903
23.87	890
23.88	857
23.89	853
23.9	904
23.91	861
23.92	872
23.93	843
23.94	911
23.95	932
23.96	888
23.97	875
23.98	872
23.99	862
24	876
24.01	898
24.02	832
24.03	827
24.04	853
24.05	877
24.06	871
24.07	869
24.08	885
24.09	868
24.1	822
24.11	805
24.12	850
24.13	863
24.14	845
24.15	862
24.16	842
24.17	844
24.18	851
24.19	828
24.2	829
24.21	866
24.22	835
24.23	817
24.24	841
24.25	861
24.26	834
24.27	834
24.28	816
24.29	812
24.3	810
24.31	812
24.32	839
24.33	841
24.34	838
24.35	825
24.36	816
24.37	827
24.38	823
24.39	821
24.4	854
24.41	834
24.42	837
24.43	829
24.44	835
24.45	800
24.46	835
24.47	840
24.48	821
24.49	809
24.5	852
24.51	811
24.52	799
24.53	808
24.54	805
24.55	836
24.56	787
24.57	813
24.58	820
24.59	826
24.6	796
24.61	813
24.62	812
24.63	814
24.64	838
24.65	836
24.66	778
24.67	798
24.68	852
24.69	843
24.7	820
24.71	814
24.72	818
24.73	853
24.74	856
24.75	815
24.76	837
24.77	833
24.78	856
24.79	846
24.8	806
24.81	809
24.82	835
24.83	838
24.84	829
24.85	812
24.86	806
24.87	795
24.88	835
24.89	838
24.9	851
24.91	861
24.92	866
24.93	827
24.94	855
24.95	800
24.96	803
24.97	881
24.98	854
24.99	850
25	848
25.01	824
25.02	845
25.03	853
25.04	827
25.05	846
25.06	854
25.07	858
25.08	840
25.09	835
25.1	825
25.11	822
25.12	841
25.13	878
25.14	830
25.15	803
25.16	840
25.17	818
25.18	808
25.19	812
25.2	796
25.21	792
25.22	839
25.23	819
25.24	800
25.25	799
25.26	847
25.27	842
25.28	812
25.29	805
25.3	822
25.31	808
25.32	789
25.33	809
25.34	775
25.35	778
25.36	810
25.37	807
25.38	786
25.39	803
25.4	777
25.41	820
25.42	778
25.43	770
25.44	765
25.45	772
25.46	824
25.47	790
25.48	759
25.49	764
25.5	793
25.51	819
25.52	769
25.53	758
25.54	782
25.55	802
25.56	789
25.57	777
25.58	798
25.59	790
25.6	804
25.61	864
25.62	778
25.63	819
25.64	839
25.65	810
25.66	774
25.67	801
25.68	822
25.69	820
25.7	803
25.71	784
25.72	807
25.73	804
25.74	813
25.75	810
25.76	841
25.77	817
25.78	773
25.79	757
25.8	808
25.81	831
25.82	804
25.83	778
25.84	823
25.85	778
25.86	760
25.87	771
25.88	808
25.89	798
25.9	804
25.91	821
25.92	775
25.93	766
25.94	781
25.95	804
25.96	796
25.97	799
25.98	785
25.99	835
26	788
26.01	781
26.02	758
26.03	760
26.04	795
26.05	769
26.06	771
26.07	764
26.08	816
26.09	801
26.1	772
26.11	796
26.12	810
26.13	821
26.14	804
26.15	823
26.16	809
26.17	772
26.18	765
26.19	791
26.2	763
26.21	749
26.22	785
26.23	810
26.24	840
26.25	791
26.26	791
26.27	806
26.28	793
26.29	787
26.3	804
26.31	812
26.32	830
26.33	820
26.34	765
26.35	779
26.36	808
26.37	801
26.38	797
26.39	801
26.4	786
26.41	783
26.42	780
26.43	791
26.44	783
26.45	818
26.46	785
26.47	779
26.48	837
26.49	809
26.5	813
26.51	812
26.52	780
26.53	791
26.54	790
26.55	759
26.56	791
26.57	807
26.58	822
26.59	820
26.6	854
26.61	852
26.62	819
26.63	795
26.64	817
26.65	843
26.66	826
26.67	829
26.68	842
26.69	842
26.7	828
26.71	794
26.72	806
26.73	813
26.74	797
26.75	818
26.76	839
26.77	787
26.78	783
26.79	804
26.8	815
26.81	818
26.82	816
26.83	811
26.84	828
26.85	814
26.86	872
26.87	852
26.88	832
26.89	821
26.9	849
26.91	869
26.92	864
26.93	834
26.94	822
26.95	883
26.96	869
26.97	862
26.98	892
26.99	876
27	881
27.01	918
27.02	921
27.03	950
27.04	970
27.05	961
27.06	907
27.07	937
27.08	961
27.09	948
27.1	944
27.11	947
27.12	926
27.13	929
27.14	926
27.15	911
27.16	921
27.17	902
27.18	898
27.19	878
27.2	858
27.21	866
27.22	869
27.23	862
27.24	829
27.25	840
27.26	854
27.27	841
27.28	819
27.29	849
27.3	850
27.31	857
27.32	841
27.33	812
27.34	792
27.35	826
27.36	846
27.37	843
27.38	829
27.39	794
27.4	833
27.41	849
27.42	857
27.43	846
27.44	845
27.45	838
27.46	875
27.47	880
27.48	867
27.49	827
27.5	846
27.51	861
27.52	895
27.53	895
27.54	872
27.55	886
27.56	872
27.57	882
27.58	910
27.59	869
27.6	861
27.61	880
27.62	864
27.63	893
27.64	916
27.65	930
27.66	895
27.67	927
27.68	940
27.69	913
27.7	911
27.71	905
27.72	919
27.73	927
27.74	944
27.75	956
27.76	938
27.77	929
27.78	899
27.79	897
27.8	885
27.81	883
27.82	902
27.83	934
27.84	933
27.85	907
27.86	936
27.87	933
27.88	933
27.89	922
27.9	954
27.91	889
27.92	957
27.93	940
27.94	927
27.95	942
27.96	939
27.97	934
27.98	963
27.99	970
28	963
28.01	952
28.02	929
28.03	971
28.04	989
28.05	1010
28.06	974
28.07	979
28.08	986
28.09	1030
28.1	1027
28.11	1010
28.12	1034
28.13	1050
28.14	997
28.15	1026
28.16	1020
28.17	1028
28.18	1010
28.19	1059
28.2	1061
28.21	1038
28.22	1041
28.23	1107
28.24	1149
28.25	1122
28.26	1156
28.27	1172
28.28	1182
28.29	1256
28.3	1271
28.31	1291
28.32	1309
28.33	1353
28.34	1414
28.35	1472
28.36	1543
28.37	1645
28.38	1733
28.39	1888
28.4	2017
28.41	2189
28.42	2387
28.43	2600
28.44	2767
28.45	3024
28.46	3235
28.47	3571
28.48	4012
28.49	4332
28.5	4755
28.51	5315
28.52	5927
28.53	6667
28.54	7522
28.55	7984
28.56	8724
28.57	9254
28.58	9612
28.59	9757
28.6	9808
28.61	9587
28.62	9240
28.63	8741
28.64	8444
28.65	8026
28.66	7588
28.67	7054
28.68	6406
28.69	5967
28.7	5549
28.71	4977
28.72	4552
28.73	4299
28.74	4019
28.75	3798
28.76	3746
28.77	3712
28.78	3746
28.79	3749
28.8	3725
28.81	3746
28.82	3917
28.83	4004
28.84	4258
28.85	4459
28.86	4664
28.87	4843
28.88	5185
28.89	5399
28.9	5548
28.91	5657
28.92	5737
28.93	5699
28.94	5499
28.95	5158
28.96	4817
28.97	4402
28.98	4153
28.99	3957
29	3553
29.01	3263
29.02	2945
29.03	2665
29.04	2363
29.05	2129
29.06	1878
29.07	1762
29.08	1654
29.09	1518
29.1	1417
29.11	1414
29.12	1370
29.13	1305
29.14	1275
29.15	1257
29.16	1271
29.17	1205
29.18	1197
29.19	1219
29.2	1181
29.21	1190
29.22	1148
29.23	1084
29.24	1054
29.25	1099
29.26	1077
29.27	1055
29.28	1081
29.29	1068
29.3	1062
29.31	1066
29.32	1041
29.33	1070
29.34	1049
29.35	1031
29.36	1000
29.37	1010
29.38	997
29.39	1026
29.4	1021
29.41	1019
29.42	996
29.43	1031
29.44	1017
29.45	992
29.46	977
29.47	1026
29.48	1058
29.49	1053
29.5	1061
29.51	1079
29.52	1073
29.53	1074
29.54	1068
29.55	1106
29.56	1116
29.57	1141
29.58	1133
29.59	1142
29.6	1146
29.61	1181
29.62	1198
29.63	1174
29.64	1236
29.65	1218
29.66	1255
29.67	1330
29.68	1313
29.69	1296
29.7	1401
29.71	1478
29.72	1496
29.73	1531
29.74	1558
29.75	1581
29.76	1525
29.77	1598
29.78	1648
29.79	1657
29.8	1713
29.81	1758
29.82	1711
29.83	1735
29.84	1778
29.85	1866
29.86	1967
29.87	2065
29.88	2147
29.89	2207
29.9	2353
29.91	2433
29.92	2659
29.93	2902
29.94	3137
29.95	3319
29.96	3524
29.97	3765
29.98	4048
29.99	4281
30	4550
30.01	4740
30.02	4776
30.03	4695
30.04	4745
30.05	4656
30.06	4492
30.07	4375
30.08	4122
30.09	3914
30.1	3832
30.11	3554
30.12	3286
30.13	3089
30.14	2950
30.15	2793
30.16	2610
30.17	2427
30.18	2279
30.19	2131
30.2	2069
30.21	1968
30.22	1901
30.23	1792
30.24	1830
30.25	1708
30.26	1674
30.27	1588
30.28	1576
30.29	1494
30.3	1457
30.31	1459
30.32	1457
30.33	1445
30.34	1407
30.35	1403
30.36	1394
30.37	1367
30.38	1358
30.39	1321
30.4	1302
30.41	1280
30.42	1299
30.43	1319
30.44	1292
30.45	1333
30.46	1365
30.47	1351
30.48	1326
30.49	1320
30.5	1310
30.51	1283
30.52	1352
30.53	1399
30.54	1449
30.55	1406
30.56	1408
30.57	1380
30.58	1378
30.59	1473
30.6	1470
30.61	1483
30.62	1493
30.63	1482
30.64	1459
30.65	1518
30.66	1453
30.67	1392
30.68	1436
30.69	1413
30.7	1362
30.71	1352
30.72	1329
30.73	1291
30.74	1274
30.75	1279
30.76	1223
30.77	1184
30.78	1157
30.79	1168
30.8	1174
30.81	1128
30.82	1134
30.83	1150
30.84	1148
30.85	1128
30.86	1100
30.87	1102
30.88	1143
30.89	1096
30.9	1050
30.91	1038
30.92	1102
30.93	1093
30.94	1086
30.95	1123
30.96	1134
30.97	1085
30.98	1102
30.99	1157
31	1143
31.01	1156
31.02	1164
31.03	1175
31.04	1194
31.05	1200
31.06	1218
31.07	1214
31.08	1270
31.09	1272
31.1	1283
31.11	1382
31.12	1401
31.13	1375
31.14	1354
31.15	1406
31.16	1479
31.17	1574
31.18	1577
31.19	1624
31.2	1725
31.21	1803
31.22	1948
31.23	1971
31.24	2046
31.25	2231
31.26	2381
31.27	2502
31.28	2598
31.29	2657
31.3	2734
31.31	2720
31.32	2768
31.33	2847
31.34	2788
31.35	2887
31.36	2961
31.37	3008
31.38	2916
31.39	2939
31.4	3057
31.41	3151
31.42	3132
31.43	3223
31.44	3373
31.45	3523
31.46	3584
31.47	3782
31.48	3967
31.49	4059
31.5	4201
31.51	4258
31.52	4257
31.53	4357
31.54	4387
31.55	4356
31.56	4285
31.57	4211
31.58	4158
31.59	3973
31.6	3791
31.61	3641
31.62	3507
31.63	3304
31.64	3249
31.65	3038
31.66	2821
31.67	2715
31.68	2577
31.69	2389
31.7	2294
31.71	2242
31.72	2120
31.73	1917
31.74	1890
31.75	1849
31.76	1806
31.77	1806
31.78	1747
31.79	1657
31.8	1611
31.81	1587
31.82	1571
31.83	1532
31.84	1442
31.85	1444
31.86	1451
31.87	1472
31.88	1454
31.89	1368
31.9	1410
31.91	1413
31.92	1377
31.93	1389
31.94	1346
31.95	1293
31.96	1231
31.97	1253
31.98	1244
31.99	1250
32	1184
32.01	1207
32.02	1194
32.03	1149
32.04	1152
32.05	1125
32.06	1083
